      stars                                 name                                                                         homepage
1572      0                                llspy                                              https://github.com/tlambert03/LLSpy
1574      0                        neuronunitopt                                      http://github.com/russelljjarvis/neuronunit
1575      0                                fpsim                                                                 http://fpsim.org
1576      0                               inscar                                                                             None
1577      0                             openride                                                https://gitlab.com/jldez/openride
1578      0                          sharecharts                                                                             None
1579      0                              saenopy                                                                             None
1580      0                             kasearch                                                                             None
1581      0                    pytigon-batteries                                                                             None
1582      0                           MeerKATgen                                                                             None
1583      0                            seldonian                                        https://abdulhannan.in/seldonian-fairness
1585      0                             omnipose                                      https://github.com/kevinjohncutler/omnipose
1597      0                               modcma                                                                             None
1586      0                              fretraj                                                  https://rna-fretools.github.io/
1587      0                           elektronn2                                                        http://www.elektronn.org/
1588      0               themachinethatgoesping                                        https://github.com/themachinethatgoesping
1589      0                         ic-use-cases                                                                             None
1590      0                          nldi-xstool                             https://code.usgs.gov/wma/nhgf/toolsteam/nldi-xstool
1591      0                               micnet                                                                             None
1592      0                               metdig                                                                             None
1593      0                   jn-space-corrector                                                                             None
1594      0                            pte-stats                                                                             None
1595      0                                 wafo                                                 http://code.google.com/p/pywafo/
1596      0                          ashdisperse                                                                             None
1625      0                           microquake                                                                             None
1627      0                           einsteinpy                                                          https://einsteinpy.org/
1681      0                          visiongraph                                            https://github.com/cansik/visiongraph
1668      0                                SCRIP                                                                             None
1657      0                            worldtts1                                                                             None
1658      0                             worldtts                                                                             None
1659      0                              hmmconf                                                                             None
1660      0                                QdpMC                                                       http://www.yieldchain.com/
1661      0                        squirrel-core                                                                             None
1662      0                             imstegan                                                                             None
1663      0                              baygaud                                             https://github.com/seheon.oh/baygaud
1664      0                         jhreflibrary                                                                             None
1665      0                      kuptoo-encoders                                                                             None
1666      0                  hbac-bias-detection                                                                             None
1667      0                          typeconvert                                                                             None
1669      0                             linlearn                                                  https://linlearn.readthedocs.io
1655      0                             relionai                                           https://github.com/mo-messidi/relionai
1670      0                            deepsardl                                             https://github.com/DeepSAR/deepsardl
1671      0                              ml-init                                                                             None
1672      0                              RAiSEHD                                                                             None
1673      0                              zrHAPPy                                                                             None
1674      0                                 eals                                                     https://github.com/newspicks
1675      0                              systole                                                                             None
1676      0                                 RHaP                                                                             None
1677      0                           sfu-tf-lib                                                                             None
1678      0           say-hello-to-the-world-tts                                                                             None
1679      0                        split-library                                                                             None
1680      0                                pyfan                                                                             None
1656      0                                 Lipp                                                                             None
1409      0                               slippy                                              https://github.com/mikeWShef/slippy
1628      0                           fastchange                                                                             None
1640      0                                dsnet                                         https://gitlab.com/andrewhuynguyen/dsnet
1629      0                             dicodile                                                                             None
1630      0                              pykanto                                                                             None
1631      0                              sequmap                                          https://github.com/MurrellGroup/SeqUMAP
1632      0                           pgcr-speed                                        https://gitee.com/pygosuperman/pgcr_speed
1633      0                           raytracepy                                             https://github.com/dylanwal/raytrace
1634      0                        finlab-crypto                                                                             None
1635      0                      XMCD-Projection                                                                             None
1636      0                            imtoolkit                                                   https://ishikawa.cc/imtoolkit/
1637      0                         cg-simulator                                                                             None
1638      0                               mineer                                                                             None
1639      0                         scikit-fdiff                                        https://gitlab.com/celliern/scikit-fdiff/
1641      0                          bento-tools                                                                             None
1653      0                              sciPENN                                               https://github.com/jlakkis/sciPENN
1642      0                      paddle-parakeet                                                  https://github.com/PaddlePaddle
1643      0                               lp2ply           https://git.rz.tu-bs.de/m.sprengholz/publication-lamination-parameters
1644      0                         python-allib                                                                             None
1645      0                             alphacsc                                                                             None
1646      0                           pyenvnoise                                                                             None
1647      0                  accordion-simulator                                                                             None
1648      0                                 bodo                                                                  https://bodo.ai
1649      0                           PulseShape                                           https://gitlab.com/mtessmer/PulseShape
1650      0                              etna-ts                                            https://github.com/tinkoff-ai/etna-ts
1651      0                               EPRsim                                 https://www.radicals.uni-freiburg.de/de/software
1652      0                         litebird-sim                                                                             None
1410      0                            mcot.core                                      https://git.fmrib.ox.ac.uk/ndcn0236/mcutils
639       0                                xfntr                                            https://github.com/zhul9311/XFNTR.git
1408      0                      sparselandtools                                         https://github.com/fubel/sparselandtools
914       0                           polyhorner                                    https://github.com/IDontReallyCode/polyhorner
975       0                                 sval                                                 https://github.com/cstich/PySval
978       0                  text-reuse-retrieve                                          https://github.com/emanjavacas/retrieve
990       0                           algoxtools                                             https://github.com/Seemee/algoxtools
991       0                             memocell                              https://github.com/mauricelanghinrichs/memocell.git
996       0                            PICviewer                            https://bitbucket.org/ecp_warpx/picviewer/src/master/
998       0                            synthpops                                                             http://synthpops.org
999       0                         desdeo-tools                                                                             None
1003      0                            cooptools                                        https://github.com/tylertjburns/cooptools
1008      0                          MatrixBabou                                 https://github.com/mohamedlaminebabou/BABOUMATH/
1009      0                   metadamageprofiler                         https://github.com/ChristianMichelsen/metadamageprofiler
1011      0                                 smup                                                   https://github.com/balouf/smup
1012      0                            yapayzeka                                             https://github.com/oguz687/yapayzeka
1013      0                        bayesoptimize                                             https://github.com/astrobc1/optimize
1016      0                              pychell                                              https://github.com/astrobc1/pychell
1017      0                          cuda-hybrid                                       https://github.com/cuda-hybrid/cuda-hybrid
1021      0                                fimpy                                            https://github.com/portugueslab/fimpy
1022      0                                blml1                                                 https://github.com/kshramt/blml1
1023      0                                 fvgp                                       https://github.com/MarcusMichaelNoack/fvgp
1024      0                                gpcam                                                            https://gpcam.lbl.gov
1027      0                            coopgraph                                        https://github.com/tylertjburns/coopgraph
1029      0                            spiegelib                                           https://github.com/spiegelib/spiegelib
974       0                            flimtools                                           https://github.com/jayunruh/FLIM_tools
973       0                     seawave-spectrum                                     https://github.com/kannab98/seawave-spectrum
972       0                              sghmcmc                                          https://github.com/jiangxiaoyuww/sghmc-
940       0             time-series-model-basics             https://github.com/kikejimenez/time_series_model_basics/tree/master/
917       0                               varvar                                               https://github.com/drorspei/varvar
412       0                                 epix                                                  https://github.com/XENONnT/epix
922       0                       evolvedominion                                            https://github.com/arcboundrav/evodom
923       0                             sketchnu                                             https://github.com/mhendrey/sketchnu
928       0           multimorbidity-hypergraphs                       https://github.com/jim-rafferty/multimorbidity_hypergraphs
931       0                            QuickClus                                         https://github.com/aitorporcel/QuickClus
932       0                               emilys                                                 https://github.com/ju-bar/emilys
938       0                                KRRPM                                                  https://github.com/ptocca/KRRPM
939       0                         nldi-el-serv                                        https://github.com/ACWI-SSWD/nldi_el_serv
943       0                               gpumap                                                   http://github.com/p3732/gpumap
968       0                            squidward                                    https://github.com/James-Montgomery/squidward
949       0                                 pbct                                                http://github.com/pedroilidio/PCT
952       0                                cmomy                                            https://github.com/wpk-nist-gov/cmomy
955       0                                 apav                                           https://apav.readthedocs.io/en/latest/
956       0                              P3MLens                                             https://github.com/kunxusjtu/P3MLens
957       0                          morpyneural                                          https://github.com/Morgiver/morpyneural
961       0                             mmfutils                        https://alum.mit.edu/www/mforbes/hg/forbes-group/mmfutils
962       0                                campa                                                https://github.com/theislab/campa
963       0                           imPixelate                                            https://github.com/Mamdasn/imPixelate
964       0                           imTriangle                                            https://github.com/Mamdasn/imTriangle
1030      0                                 ulia                                                https://gitlab.com/UhlDaniel/ulia
1032      0                                ophpy                                         https://github.com/robin9804/openholo_py
1035      0                              fdasrsf                                                    http://research.tetonedge.net
1100      0                         radio-dreams                                      https://github.com/amanchokshi/radio-dreams
1083      0                            valis-wsi                                          https://valis.readthedocs.io/en/latest/
1084      0                           tat-pulsar                                              https://github.com/tuoyl/tat-pulsar
1086      0                                 ncfs                                               https://github.com/BradhamLab/ncfs
1087      0                               reprox                                                https://github.com/XENONnT/reprox
1089      0                              pyircor                                                https://github.com/eldrin/pyircor
1091      0                              vangogh                                             https://github.com/grburgess/vangogh
1094      0                  stochastic-matching                                    https://github.com/balouf/stochastic_matching
1095      0                         entrogrammer                                         https://github.com/elbeejay/entrogrammer
1096      0                              tslearn                                                   http://tslearn.readthedocs.io/
1102      0                        scphylo-tools                                    https://github.com/faridrashidi/scphylo-tools
1080      0                             redpatch                                          https://github.com/TeamMacLean/redpatch
1104      0                           htsimaging                                                   https://github.com/rraadd88/..
1105      0                               minlpe                                             https://github.com/gudasergey/minlpe
1109      0                     napari-jroitools                                     https://github.com/jayunruh/napari_jroitools
1110      0                           scarfmatch                                                 https://github.com/dwtang/scarf/
1111      0                   ReplayTables-andnp                                        https://github.com/andnp/ReplayTables.git
1112      0                          superflexpy                                    https://superflexpy.readthedocs.io/en/latest/
1114      0                       pycheops-ultra                                                          http://cheops.unibe.ch/
1115      0                            sample-id                                            https://github.com/Curly-Mo/sample-id
1116      0                                 mliv                                                https://github.com/anpwu/mliv.git
1082      0                                mathx                                                https://github.com/draustin/mathx
1079      0                     dual-quaternions                                       http://github.com/Achllle/dual_quaternions
1036      0                            pwseqdist                                           https://github.com/agartland/pwseqdist
1056      0                               geofem                                  https://github.com/iisadoramacedo/geofem-master
1037      0                               esbmtk                                                   https://github.com/uliw/esbmtk
1038      0                               aftool                                                  https://github.com/Asdil/aftool
1039      0                          physiocurve                                             https://framagit.org/jaj/physiocurve
1040      0                          numba-timer                                            https://github.com/mihi-r/numba_timer
1041      0                     epoch-visualizer                                        https://github.com/zbr17/epoch_visualizer
1045      0                 expected-levenshtein                          https://github.com/nickmachnik/expected-levenshtein.git
1047      0                                exo-k                           https://forge.oasu.u-bordeaux.fr/jleconte/exo_k-public
1050      0                              peaksql                                      https://github.com/vanheeringen-lab/peaksql
1053      0                    azureml-interpret        https://docs.microsoft.com/python/api/overview/azure/ml/?view=azure-ml-py
1058      0                                 orix                                                      https://orix.readthedocs.io
1077      0                              moptipy                                            https://thomasweise.github.io/moptipy
1059      0                                  lic                                                      https://gitlab.com/szs/lic/
1063      0                             opdesign                                   https://github.com/zhul9311/optimal-design.git
1067      0                           projectowl                                          https://github.com/flyfj/projectowl.git
1071      0                             iragnsep                                                     https://tinyurl.com/y9phjhxy
1072      0                           rrtplanner                                            https://github.com/rland93/rrtplanner
1073      0                                indsl                                                   https://indsl.docs.cognite.com
1074      0                       hallucinations                                   https://github.com/RodolfoFerro/hallucinations
1075      0                              rlskyjo                                          https://github.com/michaelfeil/skyjo_rl
1076      0                             pypolsar                                            https://github.com/IslamAlam/pypolsar
915       0                           quantnbody                                            https://github.com/SYalouz/QuantNBody
422       0                          ifsFractals                                  https://github.com/PeterEFrancis/ifsFractals-py
1407      0                               scimap                                                 https://pypi.org/project/scimap/
907       0               ina-segmenter-modified                                          https://github.com/youquzhiji/voice-cnn
597       0                                 phik                                                              http://phik.rtfd.io
596       0                               pylops                                                                             None
709       0                                  ksu                                        https://github.com/nimroha/ksu_classifier
710       0                             cartesio                                              https://github.com/cdeldon/cartesio
712       0                           window-ops                          https://github.com/jose-moralez/window_ops/tree/master/
714       0                                  fpq                                                https://github.com/Hasenpfote/fpq
592       0                           bruno-util                                       https://github.com/brunobeltran/bruno_util
587       0                               bouter                                           https://github.com/portugueslab/bouter
578       0                          quartic-sdk                                         https://github.com/Quarticai/QuarticSDK/
733       0                                emg3d                                                                https://emsig.xyz
734       0                                burau                                                 https://github.com/fuglede/burau
738       0                               ibllib                                           https://www.internationalbrainlab.com/
556       0                             sigpropy                                 https://github.com/jpvantassel/signal-processing
554       0                                quimb                                                      http://quimb.readthedocs.io
743       0                               gdslib                                             https://github.com/gdsfactory/gdslib
552       0                      logistic-module                                   https://github.com/hannabacave/Logistic_module
754       0                          autocompile                                          https://github.com/smpurkis/autocompile
541       0                                 epix                                                  https://github.com/XENONnT/epix
761       0                               ddrage                                     https://bitbucket.org/genomeinformatics/rage
763       0                         distance-map                                       https://github.com/Cyril-Meyer/DistanceMap
764       0                      z2n-periodogram                                           https://z2n-periodogram.readthedocs.io
704       0                            xfntr-win                                        https://github.com/zhul9311/XFNTR-win.git
702       0                            simpleppt                                          https://github.com/LouisFaure/SimplePPT
701       0                                pycbp                                                      https://github.com/zqsh/cbp
670       0                               COMPAS                                                                http://compas.dev
643       0                         katsdpimager                                          https://github.com/ska-sa/katsdpimager/
644       0                            libglcmsw                                            https://github.com/simo1427/libglcmsw
637       0                             Tweezepy                                           https://github.com/ianlmorgan/tweezepy
654       0                         scopecuisine                                     https://github.com/portugueslab/scopecuisine
633       0                        blockmatching                                      https://github.com/duducosmos/blockmatching
657       0                              Isconna                                    https://github.com/liurui39660/Isconna.Python
658       0                 voxelfuse-primitives                                 https://github.com/cdbrauer/VoxelFuse-Primitives
668       0                           window-ops                          https://github.com/jose-moralez/window_ops/tree/master/
669       0                  passive-auto-design                                    https://patarimi.github.io/PassiveAutoDesign/
622       0                                 phik                                                              http://phik.rtfd.io
700       0                             augaudio                                                       https://basti564.github.io
678       0                                burau                                                 https://github.com/fuglede/burau
618       0                               pylops                                                                             None
680       0                      formantfeatures                                        https://github.com/tabahi/formantfeatures
617       0                              inferlo                                               https://github.com/InferLO/inferlo
614       0                           bruno-util                                       https://github.com/brunobeltran/bruno_util
683       0                             augaudio                                                       https://basti564.github.io
608       0                              iblutil                                        https://github.com/int-brain-lab/iblutil/
598       0                                 BMSS                                               https://github.com/EngBioNUS/BMSS2
698       0                                pycbp                                                      https://github.com/zqsh/cbp
765       0                python-audio-autotest                                          https://github.com/HW-Lee/AudioAutoTest
767       0                           occamtools                                            https://github.com/mortele/OccamTools
769       0                             crema-ms                                               https://github.com/noble-lab/crema
873       0                                  DRE                                                  https://github.com/zuxinrui/DRE
851       0                            simpleppt                                          https://github.com/LouisFaure/SimplePPT
452       0                        blockmatching                                      https://github.com/duducosmos/blockmatching
855       0               forest-fire-clustering                             https://github.com/flynn-chen/forest-fire-clustering
856       0                             dyntrack                                           https://github.com/LouisFaure/DynTrack
444       0                              inferlo                                               https://github.com/InferLO/inferlo
861       0                            majordome                                   https://github.com/WallyTutor/python-majordome
863       0                               pyquac                                                https://github.com/ikaryss/pyquac
440       0                      logistic-module                                   https://github.com/hannabacave/Logistic_module
437       0                               bouter                                           https://github.com/portugueslab/bouter
874       0                              grgrlib                                                https://github.com/gboehl/grgrlib
459       0                                 lrng                                                https://gitlab.com/SumNeuron/lrng
876       0                     napari-jflowcyte                                     https://github.com/jayunruh/napari_jflowcyte
887       0                              Pulse3D                                               https://github.com/CuriBio/Pulse3D
892       0                           shareddata                                   https://github.com/jcarlitooliveira/SharedData
894       0                       bayes-splicing                                      https://github.com/LaGauffre/bayes-splicing
896       0                                 dddm                                          https://github.com/jorana/DD_DM_targets
902       0                                pysp2                                                                                 
903       0              opensesame-plugin-omexp                                             https://github.com/elus-om/BRM_OMEXP
904       0                            pynterpol                                       https://github.com/FlorentBrunet/pynterpol
906       0                           gps-frames                          https://github.com/the-aerospace-corporation/gps_frames
454       0                      optimparameters                                      https://github.com/astrobc1/optimparameters
838       0                          autocompile                                          https://github.com/smpurkis/autocompile
514       0                      optimparameters                                      https://github.com/astrobc1/optimparameters
796       0                         scopecuisine                                     https://github.com/portugueslab/scopecuisine
782       0                        darwyn-genopt                                      https://github.com/kevinlioi/metaheuristics
510       0                                 ntai                                                https://gitlab.com/SumNeuron/ntai
784       0                                esdap                                              https://github.com/idupanloup/ESDaP
786       0                         Ion-networks                                         https://github.com/swillems/ion_networks
787       0                              Isconna                                    https://github.com/liurui39660/Isconna.Python
507       0                          segregation                                                    https://pysal.org/segregation
789       0                                 fyne                                              https://github.com/dougmvieira/fyne
792       0                               nkpack                                              https://github.com/ravshansk/nkpack
794       0                         simgen-creei                                            https://creei-models.github.io/simgen
797       0                                  ssa                                            https://github.com/yannikschaelte/ssa
837       0                         simgen-creei                                            https://creei-models.github.io/simgen
806       0                         mcot.surface                                         https://git.fmrib.ox.ac.uk/ndcn0236/mcot
807       0                                tsdst                                              https://tomwerner5.github.io/tsdst/
808       0             discrete-fuzzy-operators                             https://github.com/mmunar97/discrete-fuzzy-operators
813       0                             pymagnet                                                https://www.applied-magnetism.com
814       0                              squidpy                                               https://github.com/scverse/squidpy
479       0                                 BMSS                                               https://github.com/EngBioNUS/BMSS2
467       0                             libpysal                                                        http://pysal.org/libpysal
832       0                              Isconna                                    https://github.com/liurui39660/Isconna.Python
463       0                          quartic-sdk                                         https://github.com/Quarticai/QuarticSDK/
1117      0                            iseq-prof                                    https://github.com/EBI-Metagenomics/iseq-prof
1118      0                    techainer-norfair                                              http://github.com/Techainer/norfair
1119      0                              rctorch                                    https://github.com/blindedjoy/RcTorch-private
1122      0                            roguewave                                      https://github.com/sofarocean/roguewave.git
1317      0                               rul-pm                                                                             None
1318      0                           linefinder                                             https://github.com/zhafen/linefinder
1319      0                              ProsNet                                       https://github.com/Ben-Jamin-Griff/ProsNet
1320      0                          galaxy-dive                                            https://github.com/zhafen/galaxy-dive
1321      0                           pytmosph3r                       https://forge.oasu.u-bordeaux.fr/LAB/whiplash/pytmosph3r-2
1322      0                               azalea                                              https://github.com/jseppanen/azalea
1323      0                         ichika-utils                                            https://github.com/No767/Ichika-Utils
1324      0                              dyntapy                   https://gitlab.kuleuven.be/ITSCreaLab/public-toolboxes/dyntapy
1325      0                           cartolidar                                           https://github.com/cartolid/cartolidar
1327      0                               pydsge                               https://pydsge.readthedocs.io/en/latest/index.html
1328      0                                TTCPy                                          https://github.com/herwineric/Portfolio
1329      0                                tqsdk                                                 https://www.shinnytech.com/tqsdk
1330      0                           snakeshell                                              https://github.com/ofsho/Snakeshell
1331      0                            emgdecomp                                          https://github.com/carmenalab/emgdecomp
1333      0                             rolewalk                                             https://github.com/kerighan/rolewalk
1334      0                                 pirt                                            https://bitbucket.org/almarklein/pirt
1335      0                          wilddrummer                                     https://github.com/onebotstudio/wild-drummer
1336      0                          coronagraph                                           http://github.com/jlustigy/coronagraph
1339      0                                 pylj                                                http://pythoninchemistry.org/pylj
1342      0                            rtc-tools                                    http://www.deltares.nl/en/software/rtc-tools/
1344      0                              shamnet                                           https://github.com/ArgonneCPAC/shamnet
1315      0                            quantizer                                         https://github.com/ulrichtsblr/quantizer
1313      0                     ConfigModel-MCMC                                                 https://arxiv.org/abs/2105.12120
1312      0                triton-model-analyzer                      https://developer.nvidia.com/nvidia-triton-inference-server
1294      0                           Phosphorpy                                       https://github.com/patrickRauer/Phosphorpy
1283      0              cuda-hybrid-CUDA-HYBRID                                       https://github.com/cuda-hybrid/cuda-hybrid
1284      0                                drsip                                         https://github.com/capslockwizard/drsip/
1286      0                          metaDMG-fit                                          https://github.com/metaDMG/metaDMG-fit/
1288      0                           asciify-it                                   https://gitlab.com/Mathematician2000/ascii-art
1289      0                       mesh-illustris                                   https://github.com/EnthalpyBill/mesh_illustris
1290      0                            transonic                                                 https://transonic.readthedocs.io
1291      0                                sumap                                               https://github.com/tianlinhe/sumap
1292      0                animal-classification                                   https://github.com/yijiaceline/CSF-project.git
1293      0                            deephaven                                                        https://www.deephaven.io/
1298      0                              acoular                                                           http://www.acoular.org
1311      0                            crossmapy                                        https://github.com/PengTao-HUST/crossmapy
1299      0                                wflow                                                    https://wflow.readthedocs.io/
1301      0                         docking-eval                                   https://github.com/capslockwizard/docking-eval
1302      0                          metadmg-fit                                           https://github.com/metaDMG/metaDMG-fit
1303      0                             hysteron                                                https://github.com/nkeim/hysteron
1304      0                              metadmg                                              https://github.com/metaDMG/metaDMG/
1306      0                    Clusters-Features                                                https://github.com/Simon-Bertrand
1308      0                               Clumsy                                                https://github.com/LoganJF/Clumsy
1309      0                    mosaik-pandapower                    https://gitlab.com/mosaik/components/energy/mosaik-pandapower
1310      0                       hearpreprocess                                 https://github.com/hearbenchmark/hear-preprocess
1345      0                             hendrics                                                   http://hendrics.readthedocs.io
1346      0                                pySDC                                           http://www.parallel-in-time.org/pySDC/
1348      0                           peakpicker                                           https://github.com/dylanwal/peakpicker
1393      0                            panelexpr                                             https://github.com/actcwlf/panelexpr
1380      0                              alpha1p                                               https://github.com/wuruiqi/alpha1p
1383      0                    CASCADe-filtering                                    https://jbouwman.gitlab.io/CASCADe-filtering/
1384      0                               pynccl                                             https://github.com/lancelee82/pynccl
1386      0                               hierts                                                                             None
1387      0                              cortado                                           https://github.com/Statfactory/cortado
1388      0                             flatspin                                                      https://flatspin.gitlab.io/
1389      0                               suchak                                    https://github.com/Agnee-Transmissions/suchak
1391      0                             DMT-core                                           https://gitlab.com/dmt-development/dmt
1392      0                               pyddem                                             https://github.com/iamdonovan/pyddem
1394      0                               sintel                                            https://github.com/signals-dev/sintel
1378      0                            pyxtal-ff                                            https://github.com/qzhu2017/PyXtal-FF
1396      0                   uraeus.nmbd.python                             https://github.com/khaledghobashy/uraeus-nmbd-python
1397      0                   python-bloomfilter                                       http://github.com/stevesimmons/bloomfilter
1399      0                      palette-diagram                                        https://github.com/chnoguchi/pip_test.git
1400      0                    pygamma-agreement                              https://pygamma-agreement.readthedocs.io/en/latest/
1401      0                             pyscivis                                    https://gitlab.com/chi-imrt/pyscivis/pyscivis
1403      0                           bodo-magic                                           https://github.com/Bodo-inc/bodo-magic
1404      0                     robustneldermead                                           https://github.com/astrobc1/neldermead
1405      0                            pycabanas                                            https://github.com/ocabanas/pycabanas
1406      0                             msexpert                                             https://github.com/MannLabs/msexpert
